year,root,mode,0,1,2,3,4,5,6,7,8,9,10,11
1513.5,,,0.159933853059296,0.0,0.201511930073234,0.0,0.0999291282778171,0.1549728325064965,0.0,0.2000944956295771,0.0,0.1174108197495866,0.0160642570281124,0.0500826836758799
1513.5,,,0.1530051095522646,0.0,0.1867368147570797,0.0,0.1051571836840738,0.1205507924136139,0.0,0.2109205854334459,0.0,0.1542391963280505,0.0076643283969862,0.0617259894344851
1513.5,,,0.1417592811539371,0.0,0.188460628990305,0.0,0.0995507212106881,0.1117285410262473,0.0,0.2110427997162449,0.0,0.1678883896902341,0.0056751004965712,0.073894537715772
1513.5,,,0.1680306905370844,0.0,0.19923273657289,0.0015345268542199,0.1056265984654731,0.1176470588235294,0.0,0.2,0.0,0.1445012787723785,0.0023017902813299,0.0611253196930946
1551.0,,,0.1295103092783505,0.0012886597938144,0.1591494845360824,0.0,0.0985824742268041,0.0695876288659793,0.0,0.3092783505154639,0.0,0.1288659793814432,0.0051546391752577,0.0985824742268041
1551.0,,,0.1650585802894555,0.0,0.1672984148862853,0.0,0.1014817367332874,0.1071674707098552,0.0,0.2188146106133701,0.0,0.1486905582356995,0.0020675396278428,0.089421088904204
1551.0,,,0.146435100548446,0.0,0.1816270566727604,0.0,0.086471663619744,0.0892138939670932,0.0,0.2324497257769653,0.0,0.1439670932358318,0.0020109689213893,0.1178244972577696
1551.0,,,0.1385297845373891,0.0010139416983523,0.1543726235741445,0.0,0.0983523447401774,0.0897338403041825,0.0012674271229404,0.2491761723700887,0.0,0.1498098859315589,0.0,0.117743979721166
1551.0,,,0.1346777097587324,0.0,0.1912135397911416,0.0,0.0875045012603529,0.079582283039251,0.0,0.2412675549153763,0.0,0.1494418437162405,0.0,0.1163125675189053
1599.0,,,0.1370826010544815,0.0011716461628588,0.1611013473930873,0.0,0.1031048623315758,0.0972466315172818,0.0076157000585823,0.2319859402460457,0.0,0.1487990626830697,0.0082015231400117,0.1036906854130052
1599.0,,,0.1589704769114307,0.0030280090840272,0.1695685087055261,0.0,0.122445117335352,0.0995457986373959,0.0052990158970476,0.1985238455715367,0.0,0.1510219530658592,0.0015140045420136,0.0900832702498107
1599.0,,,0.1717547460236018,0.0025654181631605,0.1527706516162134,0.0,0.1366085171883017,0.0915854284248332,0.0062852744997434,0.2021549512570549,0.0051308363263211,0.1349409953822473,0.0,0.0962031811185223
1599.0,,,0.1776254284823932,0.0,0.1593954502960423,0.0,0.1157681520722966,0.0945777500779058,0.0052976004985976,0.2318479277033344,0.0,0.1156123402929261,0.000623247117482,0.0992521034590215
1599.0,,,0.1703132769766285,0.000994530084535,0.1737941322725012,0.0,0.1332670313276976,0.091745400298359,0.000994530084535,0.2110890104425659,0.0,0.1240676280457484,0.0019890601690701,0.091745400298359
1570.0,,,0.1031583264971287,0.0098441345365053,0.2231337161607874,0.0352748154224774,0.0479901558654634,0.1296144380639868,0.0131255127153404,0.1767158873393491,0.0,0.1045255674049767,0.1408258135083401,0.0157916324856439
1570.0,,,0.1201185025585779,0.00498249394021,0.2169404793967142,0.0342041475895502,0.0342041475895502,0.1277942364664691,0.0156207918125504,0.1754645838944249,0.0,0.1249663345004039,0.1236197145165634,0.0220845677349851
1570.0,,,0.1125248412583006,0.0055983713828704,0.2175124812175852,0.021811836556638,0.0447869710629635,0.1369056274538316,0.0114875672531627,0.1623527701032427,0.0,0.1366875090882652,0.1365178614706025,0.0138141631525374
1570.0,,,0.1114685844057532,0.0022710068130204,0.218016654049962,0.0321725965177895,0.0370931112793338,0.119227857683573,0.0141937925813777,0.2047691143073429,0.0,0.1308352258390108,0.1110269997476659,0.0189250567751703
1570.0,,,0.0658978583196046,0.0164744645799011,0.2491762767710049,0.0230642504118616,0.029654036243822,0.1219110378912685,0.0074135090609555,0.2055189456342669,0.0,0.1177924217462932,0.14332784184514,0.0197693574958813
1574.0,,,0.1389221556886227,0.0071856287425149,0.0949101796407185,0.0,0.2377245508982036,0.0523952095808383,0.0035928143712574,0.1580838323353293,0.0143712574850299,0.1790419161676646,0.0,0.1137724550898203
1574.0,,,0.148201251303441,0.0130344108446298,0.1293013555787278,0.0,0.1811783107403545,0.0754692387904066,0.0088633993743482,0.1574556830031282,0.0088633993743482,0.184436913451512,0.0070385818561001,0.0861574556830031
1574.0,,,0.1507248863343913,0.0073775413914386,0.1223299305138543,0.0,0.1907294615538588,0.0632524091390008,0.0140687998627434,0.1535843985016156,0.015441365703011,0.1822081152955305,0.0051471219010036,0.0951359698035515
1574.0,,,0.1528810408921933,0.0037174721189591,0.1136152416356877,0.0,0.2137546468401487,0.0652881040892193,0.0090613382899628,0.1273234200743494,0.020446096654275,0.1879646840148698,0.0009293680297397,0.1050185873605948
1574.0,,,0.1632996632996633,0.0,0.1099887766554433,0.0,0.2429854096520763,0.0684624017957351,0.0,0.1481481481481481,0.0179573512906846,0.1459034792368125,0.0044893378226711,0.0987654320987654
1538.0,,,0.1154307655387569,0.0,0.2236621070314375,0.0047996160307175,0.0963522918166546,0.097552195824334,0.0,0.2080633549316054,0.0,0.1492680585553155,0.0967122630189584,0.0081593472522198
1548.0,,,0.2477064220183486,0.0,0.1403669724770642,0.0,0.1247706422018348,0.1064220183486238,0.0,0.2165137614678899,0.0,0.0660550458715596,0.0495412844036697,0.0486238532110091
