,0,1,2,3,4,5,6,7,8,9,10,11,chromatic_A,fifths_A,entropy
15,0.0,0.07728789111690516,0.14017622326396334,0.0001812452682713213,0.08951817078213015,0.0012347333900983256,0.19944531396022974,0.10462571908116206,0.0006607900405726437,0.0877925647904635,0.0013517876258568242,0.29772556068034695,0.008186936168405662,0.03408278157119418,1.8449607809018502
16,0.041906792119964814,0.1025911496618641,0.1959864745663043,0.0,0.08427668332843277,0.00027565421934726725,0.2035320493972361,0.06940605704204653,0.004858865039694213,0.1659070861511318,0.009747133196118769,0.12151205527785934,0.011912121087028528,0.029843602568354895,2.031001642940436
17,0.26757710347486063,0.002166934414679726,0.1026842479025376,0.027464677378458407,0.16443252235469782,0.07268212400740641,0.003510508602710896,0.1858997689913179,0.013497493897310128,0.08646779398404354,0.027109135462405634,0.046507689529571274,0.010180797422798446,0.030577416213156915,2.0288007875809413
18,0.00042017767010604914,0.09197847424521839,0.21366825654395927,8.790327826487112e-05,0.06793692763977928,5.274196695892536e-06,0.1515575581875758,0.0958444604233069,0.004203534766625571,0.20112797486669456,0.012517426824915984,0.16065203135685752,0.010021945675850748,0.03168707790656369,1.9409630132715627
19,0.0406859623357551,0.0021038301080022297,0.4050547158285761,0.0,0.06459327034298472,0.09809371872685559,0.006361852280254809,0.12715906580196493,0.0,0.19297889346660016,0.04057549094784675,0.02239320016115963,0.004589224756597576,0.03922141289424612,1.74102079468341
20,0.3589447094898947,0.000205667001057894,0.03636367614448724,0.19011507506298497,0.022111390560540747,0.03926926952113458,0.021616914579274244,0.10881534713417206,0.13292652108797792,0.025563970642129296,0.04793353892740227,0.016133919848944096,0.010230053024648425,0.023902450759176776,1.9154774174801745
21,0.09684379045320081,0.05241171430894208,0.022742385678342223,0.2957906783317802,0.006599669391166964,0.05247841974814525,0.00792335545035552,0.13641053862557628,0.04420069165202272,0.037548908636478306,0.21414530529203443,0.03290454243195521,0.010688200434566777,0.028340228744944882,2.028333922703028
22,0.41544518966962796,0.00015722644788721248,0.030468329651203347,0.22027535706506546,0.0,0.017795475597847995,0.0037296974467186878,0.21060224929333918,0.04617584537138588,0.01231526715296917,0.04038350026367233,0.0026518620402827047,0.004908229791797199,0.03037048299713276,1.5680341617582094
23,0.339397411701268,0.0025545969263952497,0.06392895659207329,0.1847667834995951,0.00046845510919383995,0.13705176597465613,0.0018030466433000564,0.10212995416554325,0.06944257212186565,0.00973982205446212,0.0878403882448098,0.0008762469668374329,0.005605684476146522,0.032404319683377855,1.8403282110834862
24,0.09684379045320081,0.05241171430894208,0.022742385678342223,0.2957906783317802,0.006599669391166964,0.05247841974814525,0.00792335545035552,0.13641053862557628,0.04420069165202272,0.037548908636478306,0.21414530529203443,0.03290454243195521,0.010688200434566777,0.028340228744944882,2.028333922703028
25,0.380033916035134,0.0004237809747548223,0.03644863437189183,0.23292793322535094,0.0,0.015118312719271977,0.0038011738977224963,0.22507056415467436,0.047862964878558865,0.012472320589688737,0.0430129088283697,0.0028274903245821504,0.005670385121456971,0.03044712183273056,1.6033584745286587
26,0.22836019743599265,4.6952673661306474e-05,0.11295443829929601,0.004785259990648562,0.15971538854315614,0.10388865955985775,8.216717890729648e-05,0.2087281107613574,0.026316973587164727,0.10730446656871821,0.007891961897905317,0.03992542350333468,0.009133864344894573,0.03289737320245105,1.9676694365735647
27,0.2304940470190294,0.00922572046190204,0.04943410279672483,0.022234915941444763,0.20489846891345564,0.055807096535734804,0.02608223289987932,0.1879809146198049,0.01581656082344907,0.11305735694365132,0.0014658445616746432,0.08350273848324925,0.012581831835517124,0.028594666640518913,2.038863904850358
28,0.2969205920279552,0.0,0.08671149859826874,0.0,0.08761811292189481,0.02335412091418408,0.0,0.10475576426267172,0.0,0.35218885744590034,0.0,0.04845105382912513,0.004108089897693185,0.02819103221580694,1.6241958770082534
29,0.1969272563740159,0.019379944565796014,0.07173039152701033,0.13410672002055826,0.06622735365920811,0.16831439637291418,0.015312322179188343,0.13279612327685905,0.06334183813946655,0.03598817893133138,0.07026927807044905,0.025606196883202707,0.014881801936455817,0.026786237092491942,2.2415155471276114
30,0.40373867966872956,0.00020682432253991696,0.03406440597414088,0.19118488334228656,0.020563618281510296,0.03949024405270139,0.020488809483983097,0.10942766869384148,0.09445270763842102,0.024044427624688943,0.048203268704400656,0.01413446221275624,0.00863789777685679,0.023736565327214687,1.8475184532705897
31,0.10876996673921185,0.0,0.43728698722948944,0.0,0.0708143418333153,0.08906842415034733,0.04194212896425847,0.05523788992458315,0.0,0.17934990897768013,0.005256025951628344,0.012274326229485925,0.0036755239696405397,0.03320777155573394,1.688696733928178
32,0.10911858465133929,0.01523180844412099,0.13660451624145398,0.014258038725284224,0.08504597218093661,0.08860279420658275,0.08948431205731916,0.19329841429288935,0.01965477300915344,0.10263020326161583,0.02626103178589369,0.11980955114341078,0.016098877711687977,0.02636709567709402,2.256702438783184
33,0.2144649351947904,0.0,0.10978452424102303,0.18800541189116213,0.012495469259708354,0.10001531077753756,0.02157413540976639,0.0738088840005499,0.04314670849529426,0.0027840617930482725,0.23392055893711966,0.0,0.00798628207420205,0.03030212151890777,1.9389425342110367
34,0.1988185199397827,0.023570564099536954,0.14410219322844314,0.013113616908226154,0.1403644065295056,0.10622989048617035,0.02882117660949505,0.11367594533164124,0.008014286979366566,0.16234465861794375,0.001771113144611354,0.05917362812527709,0.011857829143394739,0.029369990862332183,2.121034237458325
35,0.20967618564495868,0.00015320489118261327,0.09710171468800215,0.010760554640175559,0.13692252249599593,0.08065137483134384,0.0028043459009179004,0.22032305590226156,0.036416802634111387,0.10905465590265687,1.601688139403587e-05,0.09611956558699956,0.011651102453536564,0.030963043419202935,2.0167563435807923
36,0.05565679385519692,0.1752280690914995,0.0010655575493152135,0.1273510447878224,0.0001542554000956729,0.12143139794453754,0.13643218970564847,0.01008034195968486,0.18869599090673078,0.0,0.18233793943236154,0.0015664193671071137,0.007582694583688696,0.03347722687367836,1.9462900665987888
37,0.049872961232686065,0.00477419883616094,0.21409788815124478,0.014554817911100304,0.2076742343523754,0.0,0.07252137802912319,0.12651285413763877,0.053830970139059395,0.1460023768543564,0.0015674944676664668,0.10859082588858843,0.00926463275848191,0.03170291417461877,2.0342973956431356
38,0.0584754265523014,0.16024338973439012,0.026920235128606543,0.10470775237337025,0.0018587537965744953,0.09485642541264724,0.14902884033393538,0.007858295753834824,0.21377781655388145,0.02890236055597676,0.15260184634847263,0.0007688574560087642,0.011153174706139388,0.02953526281516073,2.07455706704671
39,0.020545210077237266,0.11854334317333223,0.16058659199051034,0.03690252335314812,0.08021284052462062,0.03133298286761861,0.17275263860245,0.04764143313518524,0.04820251526547809,0.11399234367207176,0.05761706902826653,0.11167050831008127,0.01740047578120769,0.024218570901700848,2.3102758664664576
40,0.03948942959712808,0.07219784603111284,0.11328280813721577,0.057838053450338836,0.08615875548464294,0.09892301555644233,0.20343039489429537,0.03191065017949741,0.18169126445951397,0.03829278021539689,0.07678500199441551,0.0,0.018349856938267316,0.01669229229557319,2.234770436793891
41,0.06116950650128225,0.012596988117597591,0.25849174122338997,0.009651736008845432,0.15661015967129058,2.8969692872976546e-05,0.08297885695248491,0.13532226369180098,0.037771651224210986,0.16561973415478518,0.0004442019573855771,0.07931419080405365,0.00889913417633827,0.03322522152054824,2.014361230103597
42,0.043966404696146454,0.16911590779614966,0.004297693571116934,0.14234694047527818,0.0013392812523945784,0.12342043103534436,0.18975150002831834,0.009834722032509268,0.15368418948497628,0.001242666435679493,0.1517585562414835,0.009241706950603102,0.009528782556771608,0.03199085291526095,1.9923085649599173
43,0.05565805027785264,0.17523202477239083,0.001065581603712749,0.1273539196702369,0.00015425888232964712,0.1214341391940585,0.1364126951195169,0.010080569518067918,0.18870025061882698,0.0,0.18234205561481187,0.001566454728195038,0.0075822947194537265,0.033477740569066494,1.9462890347435087
44,0.02110007247252084,0.11802787507884738,0.1635924561474143,0.03674205821959173,0.07986404691924721,0.031196736052395237,0.17200144945041615,0.04743427144985287,0.04799291379796302,0.11349666492195765,0.05736652977412743,0.11118492571566611,0.017429715566423615,0.024170098776400833,2.309464241677741
45,0.10454509711409928,0.22868732143325166,0.0029488086812926757,0.09665408508295951,0.020222274645487436,0.07082645277974325,0.2342297711724479,0.00016382270451626362,0.13010143901863613,0.0,0.11150297502031412,0.00011795234725174767,0.01123229453883278,0.030504880975422387,1.9353148683633499
46,0.12321746268991916,0.0,0.12151321354516274,0.10484999862761785,0.008868084129522941,0.19694682393334725,0.00855867432871794,0.10854794479530307,0.0,0.0829916933449446,0.24435639018572003,0.00014971441974433904,0.009591557956971005,0.03385036392641748,1.9464778197923434
47,0.09592726813420795,0.002730509825191931,0.10588434154777229,0.11456253331872103,0.022937211276448148,0.21072848887642237,0.003917445728795243,0.0886356924071398,0.0,0.05536247982301853,0.25712393728371785,0.04219009177856475,0.012611430093579358,0.03250450152314334,2.0211750937086452
48,0.08762722314935123,0.03569130099562357,0.02321198439491542,0.041398302021092404,0.19654465836411025,0.09652566206622276,0.06153061771533923,0.03542680829279298,0.11751526716552198,0.11771881621587503,0.03361889473404016,0.15319046488511467,0.020168135576276294,0.023420320691778882,2.291729604497807
49,0.03220379618755816,0.15360702835153137,0.01436065813587767,0.16802864004486182,0.007029976959555283,0.12761643145366108,0.0876024527711519,0.02019188179886139,0.20395060323704026,0.03223630475153298,0.14903144797207515,0.004140778336292967,0.010209954138659686,0.03231147964571424,2.0901156126098526
50,0.19894166298151092,0.023742365750755938,0.14369419976335313,0.012651041604417266,0.14120223738780227,0.10661356057799216,0.026395678208176072,0.11421494221276741,0.008001768874971543,0.16324445134996257,0.0017927786874469423,0.05950531260084381,0.011769951713571168,0.029489116437931548,2.1166846594351165
51,0.2792382996518952,0.0,0.06378880045830004,0.004917459027559633,0.15689085507800865,0.13492246726804455,0.0012658194366787807,0.16356526324901982,0.01224869648183975,0.1446555090476282,0.0018458765471754627,0.036660953753849965,0.009244562219884086,0.03295547510438577,1.8897763343841372
52,0.2792382996518952,0.0,0.06378880045830004,0.004917459027559633,0.15689085507800865,0.13492246726804455,0.0012658194366787807,0.16356526324901982,0.01224869648183975,0.1446555090476282,0.0018458765471754627,0.036660953753849965,0.009244562219884086,0.03295547510438577,1.8897763343841372
53,0.1450435975110526,0.04033793188144749,0.13860375388898025,0.05867242508596666,0.08577503274930373,0.09520069182904921,0.029952820533813613,0.14919354838709686,0.01811190027836922,0.1245138775176024,0.031070902243327342,0.08352351809399056,0.01590713927292463,0.025378338249727506,2.320575566037266
54,0.11056742113839946,0.05405651757309247,0.04612644978846479,0.155059836774439,0.026297945563319165,0.08636370710104545,0.09002750068362639,0.11215921495219096,0.10489832305855636,0.021933851629699016,0.1319343629601136,0.060574868777053294,0.01787340769703907,0.023603302010418832,2.3588434315324798
55,0.11324705366223307,0.02354477835164612,0.1165513390631537,0.13142162043591848,0.02700660059425277,0.09463975910822155,0.04680040680399627,0.11684447723692334,0.12493668614274112,0.03656649450615192,0.1428181147426567,0.025622669352104745,0.016920176281230652,0.024364360920000362,2.319662351907627
56,0.0763819076836331,0.04686300185849477,0.21996824607805693,0.07577168336591533,0.017585218104186985,0.09445122471464149,0.04548304169928011,0.06773675405177802,0.21139913863777166,0.011928123365470625,0.09701082823576544,0.03542083220500558,0.01626634756560068,0.019231365867194088,2.211298496695079
57,0.0880039158100833,0.04945863925599611,0.05126186979931471,0.13668330885952037,0.08189916789035735,0.053632892804698844,0.12921585903083702,0.10846402349486053,0.10179344101811062,0.05079784630445414,0.06944101811062159,0.07934801762114525,0.020664745094515873,0.020473926402224903,2.4243046339868988
58,0.1001286188536698,0.019423184996784543,0.17144255893582416,0.06029732971037584,0.05263813491074901,0.1336969809331239,0.07371250789383739,0.1167360938106516,0.0643470855083631,0.06682676430884753,0.0885036760658854,0.05224706407188765,0.01796637181255711,0.022598953614568602,2.3717700395030126
59,0.11523057737276374,0.04522117277992679,0.20132257753431587,0.0777144119409477,0.04243276457938566,0.06587995585363791,0.07752236372613114,0.1595500302084423,0.02894570475513013,0.07709623099196614,0.08122073428357353,0.027863475973779216,0.018028765928890866,0.02473984627744108,2.3183640686786653
60,0.14207794098705812,0.05541997300793508,0.09579942991863213,0.09085685805645903,0.08644852747646609,0.09892535742085798,0.053640288736692694,0.10147672354413662,0.06209630903114173,0.07758370620089511,0.07563826153182769,0.06003662408789781,0.019775361371457467,0.021788712596722166,2.4448308780449555
61,0.07753153227268507,0.03732683720526345,0.16335233115627712,0.09700011121420005,0.040612988295086215,0.1034429174074599,0.02455243901881643,0.099929767470913,0.12823149616615684,0.05598187665583487,0.15105325941397735,0.020984443723329634,0.017804066473472258,0.02332409030317461,2.3205871749256426
62,0.08784013054473465,0.03913470371528114,0.11919450492385106,0.016905610630604098,0.12740549208188284,0.010963839678837947,0.17004440256891007,0.16423719489916463,0.0102639444643313,0.09554046679131847,0.014877036746518942,0.14359267295456477,0.015574276607495833,0.027220550994040964,2.18554543692179
63,0.1275651346519578,0.057047711010097556,0.08204990162872039,0.04026753546960041,0.12662670235757853,0.11216866903816765,0.03952193732457712,0.039313692936299695,0.05004043483084742,0.15777079447066558,0.08865304933411008,0.07897443694737777,0.0203690351154285,0.022308097268670744,2.3790523328324853
64,0.027023986887462482,0.07237507555079431,0.11033960272912664,0.025504926677730265,0.1509551552735957,0.10467295030642301,0.03217012042706281,0.03525944845558365,0.02682064476520666,0.23053140053021648,0.1529001536957348,0.03144653470106307,0.02123588166312477,0.024631270939821044,2.2058383110738093
65,0.10607736976831132,0.00850425867611126,0.09145842471537963,0.006874112093853698,0.35060153936465616,0.003947704373899478,0.013104458134475349,0.1463291150289937,0.002570699697320848,0.13515813731202636,0.008120181301976025,0.12725399953299618,0.0061063139106590164,0.03389847405943487,1.8461285215864884
66,0.1067359300205392,0.00843965329415281,0.09246199316611273,0.006800368568636225,0.34800904631225144,0.004032367229150457,0.012963877223701901,0.14917527820037677,0.0025546358598565154,0.13373482503590228,0.008059696193175026,0.12703232889614474,0.00611233557496286,0.03378575112821994,1.8481959070465739
67,0.04882292093824581,0.05769283481154811,0.11733847117381604,0.020343390838267902,0.14192728490294998,0.0004997328196198513,0.05613438611180866,0.2223119170749826,0.015108246370595704,0.17033899921594006,0.023335377680284545,0.12614643806194079,0.011612172817592886,0.027753956081787438,2.133199778944654
68,0.0857745006685801,0.08604124192717402,0.03931065678535165,0.23906879186076557,0.0017382991867714757,0.11049705312787697,0.02149251469057185,0.10361721732408308,0.13453531832618543,0.0038071200499009156,0.17239122840953627,0.0017260576432026713,0.010231057025679507,0.032121322874724,2.0680498370961167
69,0.21053210939191483,0.0,0.18588871797147336,0.0,0.11450402434051454,0.028428914334363984,0.06551703017925248,0.1843297794873481,0.0,0.16161000892893373,0.000668413053472555,0.04852100231272635,0.006887556535123365,0.03408941025549464,1.9266898666724437
70,0.053694264137479915,0.0,0.08564750904242815,0.0,0.21330707634424495,0.010104438261336552,0.22169748430839922,0.1153502116599779,0.0,0.12264503676353589,0.007668546894764372,0.16988543258783312,0.010333371344705633,0.03181484346113182,1.9224644000526976
71,0.21053210939191483,0.0,0.18588871797147336,0.0,0.11450402434051454,0.028428914334363984,0.06551703017925248,0.1843297794873481,0.0,0.16161000892893373,0.000668413053472555,0.04852100231272635,0.006887556535123365,0.03408941025549464,1.9266898666724437
72,0.12346795461205008,0.046267012903030334,0.04698946134648209,0.19354545362689338,0.019389909971809373,0.13298608655235497,0.04463013670947468,0.09172063979629994,0.07171942729541561,0.035238306944598875,0.171614343885459,0.022431266356131626,0.013778288167466273,0.027782685655840703,2.25916606782079
73,0.021736354266240397,0.023619316715459512,0.20877372871982602,0.004290632368680168,0.1947370024028611,0.0008052282664509757,0.08521954626161955,0.1139544936492763,0.10616830499717086,0.1664102795643539,0.00022441663696711392,0.07406069615109404,0.012135503499814092,0.02978609900257862,2.035021183315638
74,0.00025635345127701767,0.15448143811121318,0.09588885020729825,0.009943982023609823,0.20591353609519897,0.022535367281703907,0.10378675190682676,0.00036554103237649286,0.08621862835079264,0.2036174320346866,0.011383992151153592,0.1056081273538628,0.011501335345066295,0.031194855478233637,2.0339255012353705
75,0.007614185441733683,0.1549193056824723,0.0001493579510123797,0.08905989438293792,0.07510292544531312,0.06240821548850286,0.23479706276336068,0.001033866823793352,0.10408636472110842,0.008225758887510358,0.11502345996956002,0.14757960244269488,0.011874127070577403,0.03150725760149238,2.0637530360961485
76,0.0026374117283208096,0.11266845357754489,0.11423486423486462,0.008741258741258818,0.1369521142248416,0.019982474527929166,0.2298056161692502,6.872734145460867e-05,0.07893191984101096,0.1641123004759376,0.01057685148594239,0.12128800765164414,0.009751419179668281,0.030386418341815085,2.040962596384056
77,0.11403886156288946,0.0002670013793592854,0.24947597652871595,0.0007238309819175312,0.04804960371140788,0.24115990366661197,0.0015753968429969797,0.037098111918817386,1.0644573263493106e-05,0.16350774170942975,0.14203763743696418,0.002055289687626127,0.009022780471009333,0.031023517469548102,1.8087789553926945
78,0.0023605702700093332,0.07072860682908008,0.1896179963312201,0.002085411772278189,0.13467318894216848,4.8273420654582195e-05,0.14715508640942315,0.060174427959965235,0.0002992952080584713,0.20356901490039564,0.00918321372252439,0.1801049142342224,0.006787670579692822,0.034694017522527223,1.929657948412821
79,0.20474875356262112,0.07326823946962094,0.000797028524018404,0.10284471963801506,0.01621021579307224,0.27723840179456066,0.010864555085234059,0.1045040754085018,0.10091072512310768,0.0,0.10019820082814185,0.008415084773106218,0.009640593962238542,0.033780945943474076,1.9656352026788073
80,0.1857134289265842,0.0012487974163037804,0.08569215007587279,0.0014500838419582854,0.17662103352774614,0.0022659100487934644,0.03363783724719046,0.3277074462010679,0.00035820767993980133,0.07478982000064105,4.518674861626208e-05,0.110470098285286,0.008221858443681878,0.03306281363192708,1.7813464424870193
81,0.18870350242946765,0.0005380735512612243,0.11805174439359546,0.000761751488271938,0.07475275104818742,0.26318375419525997,0.008406966425110452,0.07433136397490242,9.002517588668359e-05,0.1766491313782406,0.09131218965119062,0.003218746288625565,0.009969306734772903,0.032724432858850155,1.8991103623349672
82,0.12415033946659507,0.0006858915098559627,0.21777751269893367,0.0,0.0812373880456068,5.964273998747501e-05,0.09891350808656146,0.2964442986510799,0.0025049950794739503,0.06020139365202433,0.002773387409417588,0.11525164266046373,0.01131403528556152,0.035050873736778634,1.8392794508049082
83,0.10623653725778436,0.000678342023076358,0.20685101216806237,0.003137634687988319,0.09954517773015276,0.0008376312659951641,0.06632852528141349,0.255530228767819,0.0036491166866383074,0.12264605475976559,0.0008694285483268813,0.13369031082297742,0.008516823805470893,0.03497717138794552,1.9043741550929332
84,0.02811988611103216,0.033109622861034554,0.2506042074595382,0.002913438709006125,0.17803782740713392,0.0002743172810427766,0.14436301635498552,0.10170904395697959,0.0009222736172990157,0.17738987107087809,0.0009222736172990157,0.081634221553771,0.007010144520461361,0.03388203504851008,1.922654410536099
85,0.0014985963652431474,0.08798131352869928,0.16583714736033142,0.0006328424810667209,0.19069700411100945,0.0013400333827932522,0.17367826302357073,0.003343564756593486,0.03194445080653944,0.19822804105301356,0.0014823877048149479,0.14333635542632475,0.00579431412002732,0.035394723026039965,1.8930853306595292
86,0.07332504955201426,0.0002640959171231486,0.1609407256458169,0.026448465926580955,0.1634691420612264,8.532333568132084e-05,0.1210994513635427,0.1405913854337065,0.0,0.09508493799961792,0.002568755519482753,0.21612266724520712,0.010584613372469288,0.03134759062585969,1.9823148010145084
87,0.15266248461301174,0.0,0.13835915931255202,0.04810266812661606,0.0,0.2935678030437857,0.0,0.057966107344621584,0.01829152720652502,0.08210945110212756,0.20894079925076037,0.0,0.00659341373757674,0.03632888732050564,1.8370283438089747
88,0.0026974737602170453,0.08260663094878586,0.1802101525191033,0.002381420976322462,0.15702549622803644,5.14504531921473e-05,0.13104467268662667,0.06875250559419711,0.0003381029781198953,0.23638731158379594,0.011281328968477979,0.1272234533031248,0.007371329256363186,0.03495608652413822,1.9432855151272264
89,0.1937930728047616,0.0012832881094771488,0.08377935879274481,0.015640450385927755,0.10562876975295923,0.17585565719940452,0.013483562389717403,0.1207013802125104,0.001301362589892279,0.1979871053644304,9.037240207585417e-05,0.09045561999609861,0.010965791241184498,0.028978590979154454,2.0031819860220166
90,0.10904085197751107,0.029781432007511353,0.11872547516000755,0.02378324997849102,0.2852568538628143,0.017367982014805623,0.049328360721353014,0.11720862900299626,0.0,0.13428296755707347,2.8055107712914056e-05,0.11519614260972352,0.010138021080429275,0.03071277357302933,2.0349885997530364
91,0.1544953515847959,0.01519276435662294,0.12433848484676352,0.012265499042726233,0.14551496176638928,0.10243289865218487,0.020238744855966977,0.18322512166731636,0.02513517044575307,0.12811340813932828,0.011753692187410614,0.07729390245474192,0.01260360325821525,0.02916103653606112,2.175038491917811
92,3.5662974880706325e-05,0.13920423976852123,0.08674939320032239,0.0,0.23619083104573882,2.7337461079878944e-05,0.12656204085806336,5.508795813620785e-05,0.10620101591816787,0.18043903047225637,5.7903317990135286e-05,0.12447745702484286,0.007822122553096037,0.03395799093015874,1.8972680762917893
93,0.14952547106504402,0.0,0.080758799026565,0.0,0.1822722412039046,0.08361102734301921,0.009215717466292229,0.23938838033787554,0.0,0.1303616799121982,0.00017663090496008974,0.12469005274014126,0.00922650737939619,0.03145248422870685,1.9172796012904034
94,0.0035857018319912014,0.06100140872633993,0.14949319816461226,0.0014192392230817602,0.12890897298836002,4.1242849217763495e-05,0.15729941823322105,0.06505938161604037,0.0075911103060218674,0.10457892668315322,0.012085772187439881,0.3089356271905208,0.006842972901155399,0.03439532868327409,1.9068614391489846
95,0.06093184452627585,0.0013536220176140281,0.1546884113148864,0.0335677790741306,0.20279111900256847,0.00046666621511024913,0.10474461222974482,0.1772568495814485,0.0,0.10853309368921737,0.0,0.1556660023490037,0.010121723846576808,0.03126540097982234,1.982788017120868
96,0.09463816433108738,0.008330981089998914,0.2372721338126665,0.00017995795567821689,0.08168452816841323,0.0001660456316979456,0.07414557560640124,0.2879785262876832,0.00012338960183165947,0.07994547317544023,6.576064014011696e-05,0.1354694636989612,0.00927022272387078,0.03570672323176709,1.8378752273927466
97,0.07149198626081317,0.0008653379284711065,0.0865253490021377,0.00017363896428384396,0.2469626399510851,0.0014340116591721823,0.12252028995651497,0.10911204289811545,0.000528998819256827,0.07457438401042714,0.005180514825805459,0.2806308057239172,0.009023274056821117,0.036504241951826034,1.8431423646084115
98,0.0738017939419868,0.0003792192432189086,0.11789808049849287,0.015491151555425627,0.1842394641333505,0.004276447221191634,0.15485231524743967,0.11149323835104484,0.00635078557558553,0.09506317111244454,0.030889089747709583,0.2052652433721097,0.01230146474397719,0.030196218606710998,2.0686407778483824
99,0.2000250803504852,0.000247791538971711,0.15287721373881863,0.0035453250960567877,0.14560300031199466,0.12375853109504038,0.008578004535423463,0.20804919423219467,0.0004002786398773793,0.0647295036086153,0.0005718266283962561,0.09161425022412552,0.010133813495153238,0.03292448522502433,1.9412536649522005
100,0.036023780310748474,0.00034156502239892907,0.2298245849607329,0.005485181784765328,0.2105710597915025,0.04388984653911537,0.012433973886640637,0.18432594198933533,0.0026418837604714703,0.14703073413820705,0.0006445256442319266,0.12678692217185009,0.005051311969987147,0.0359152773557337,1.8846050449171308
101,0.129535199492449,0.00014230402068151767,0.20453238305870633,7.115201034075883e-05,0.09231676875003705,0.061217410896930384,0.03492674307601999,0.2774697159255987,0.001755082921738718,0.057336661666261494,0.003390986226156665,0.13730559195507935,0.00914571045070452,0.033832051345475816,1.9220819949380215
